r_phase, v_phase
0.0001019575766731,0.0019163578413118
0.0001038558320610,0.0018830142694127
0.0001056849341038,0.0018160800024688
0.0001075059924039,0.0017887510959027
0.0001092429180024,0.0016853012919905
0.0001108890467389,0.0016346383098715
0.0001124866303087,0.0016282140729779
0.0001141219711613,0.0016006084457704
0.0001156943951005,0.0015651215022337
0.0001172712899284,0.0015340301409222
0.0001187648670821,0.0014570516025907
0.0001202296508039,0.0014327145729002
0.0001216470338926,0.0013945022096681
0.0001230298227343,0.0014020420122255
0.0001244241411690,0.0013666472153814
0.0001257781154192,0.0013656685283000
0.0001270975344283,0.0012907355881541
0.0001283467029821,0.0012497423336671
0.0001296503078331,0.0012908006341717
0.0001309120584517,0.0012398490960655
0.0001321276865955,0.0011669147052517
0.0001332797978398,0.0010878124739584
0.0001343606357391,0.0010083706825359
0.0001353695103426,0.0009947686309331
0.0001363171810352,0.0009890454293517
0.0001372870918437,0.0009705772343004
0.0001382232233735,0.0008836216130208
0.0001390514443217,0.0007594411168802
0.0001398008331351,0.0007226136388791
0.0001405029331322,0.0006515647130674
0.0001411190526602,0.0005406246541963
0.0001416052401290,0.0004871836823070
0.0001420759693755,0.0004490929978732
0.0001425158963216,0.0004668103769183
0.0001429593971615,0.0004324041972454
0.0001433799703711,0.0004281139459278
0.0001437683115095,0.0004054321744293
0.0001441472191308,0.0003070829227925
0.0001444273853811,0.0003014564593372
0.0001446921494718,0.0002153967504043
0.0001448140498563,0.0001001341100723
0.0001449133846104,0.0000612825871481
0.0001449360193556,0.0000272519241977
0.0001449118452474,-0.0000754552910437
0.0001447859158584,-0.0001738310695199
0.0001446079570055,-0.0001798526878173
0.0001443822377550,-0.0002657004502721
0.0001440890450254,-0.0003338313690939
0.0001437259747048,-0.0003971905936251
0.0001433873360958,-0.0003335507563907
0.0001430358935744,-0.0004126540848851
0.0001425953574416,-0.0004529657681955
0.0001421172463456,-0.0005134040609308
0.0001415462864601,-0.0006025512396467
0.0001409675173745,-0.0005996279060263
0.0001403678599440,-0.0006443791437892
0.0001397138273863,-0.0007040872467282
0.0001390140506631,-0.0006672282019818
0.0001382832967349,-0.0007025953220064
0.0001375484023862,-0.0007732816865709
0.0001367460518422,-0.0008354728488493
0.0001359021983385,-0.0008911750011483
0.0001350208711344,-0.0008577646842196
0.0001341099455713,-0.0009172967431574
0.0001332114570909,-0.0009000711754052
0.0001322796756847,-0.0009485496746234
0.0001313942173854,-0.0008970731780070
0.0001304762077705,-0.0009281899657300
0.0001295357062082,-0.0010185102283983
0.0001285160084039,-0.0010375484644889
0.0001275131823966,-0.0010309067767777
0.0001264915187776,-0.0010858264685227
0.0001252966203407,-0.0011889882040667
0.0001240922212913,-0.0012462905693983
0.0001227788780608,-0.0013050972557852
0.0001214592679995,-0.0013897776593541
0.0001200310824890,-0.0014798506531737
0.0001185742135322,-0.0015149017152683
0.0001170625520221,-0.0015029188702555
0.0001155429786797,-0.0014991092353710
0.0001140508631161,-0.0015234225424900
0.0001125298408076,-0.0015298138455325
0.0001110047179178,-0.0015075709999670
0.0001094751866818,-0.0015173510548469
0.0001078772627775,-0.0016050754973516
0.0001062754763695,-0.0016125614495311
0.0001047037639024,-0.0016063490482256
0.0001031327359290,-0.0015137118800047
0.0001015664959119,-0.0016042819133090
0.0000999598917563,-0.0015557309681474
0.0000983749087789,-0.0016372741357770
0.0000966698130834,-0.0017560368815861
0.0000949665234853,-0.0017170163264708
0.0000932262915032,-0.0017623254792010
0.0000914557953896,-0.0017905145021547
0.0000896851425623,-0.0017589025143874
0.0000879206163882,-0.0017584674745860
0.0000861503433151,-0.0017876385060844
0.0000842895743557,-0.0018621772006863
0.0000823901541610,-0.0019574385435816
0.0000804477347769,-0.0019460604959475
0.0000785735386050,-0.0018660506875803
0.0000767558921798,-0.0017890369526030
0.0000749545085138,-0.0018177021648855
0.0000731791708390,-0.0017828367456147
0.0000714031730867,-0.0017714623589362
0.0000696412985876,-0.0017628583707442
0.0000678218858031,-0.0018319955258972
0.0000659423047744,-0.0018820194849913
0.0000640862649024,-0.0018682873447290
0.0000622477195678,-0.0018023147939074
0.0000604475248863,-0.0017703941637852
0.0000587725423910,-0.0017056782324318
0.0000570920701649,-0.0017260831410821
0.0000553544456409,-0.0017499290927152
0.0000536263473439,-0.0017209462225776
0.0000519372850995,-0.0017218602621482
0.0000502049735194,-0.0017614075641183
0.0000484194903450,-0.0017813605251073
0.0000465994731841,-0.0017867168427218
0.0000447949018341,-0.0018083290657093
0.0000429798713844,-0.0018079210594165
0.0000411464757847,-0.0018458070871974
0.0000392608154779,-0.0018464832424493
0.0000373445592896,-0.0018928803348062
0.0000354678837659,-0.0019112557361154
0.0000335904164951,-0.0018421455606256
0.0000317225470059,-0.0018675651381155
0.0000298548761704,-0.0018446666503505
0.0000279986011381,-0.0018437222798820
0.0000261632049799,-0.0018473515698991
0.0000243069496623,-0.0018905750289359
0.0000224458935421,-0.0018833927539484
0.0000205574650470,-0.0019083792291257
0.0000186687034456,-0.0018735047268303
0.0000168122815873,-0.0018117805618810
0.0000150126506504,-0.0017933160123449
0.0000132232456902,-0.0017423551677404
0.0000114794357572,-0.0017072794174841
0.0000097500049504,-0.0017067663255206
0.0000080371076245,-0.0016785068116242
0.0000063981182956,-0.0016584922359968
0.0000047064049434,-0.0016666785246766
0.0000030364577545,-0.0016867762313616
0.0000013749571598,-0.0016804934594676
-0.0000002615405161,-0.0016552476625377
-0.0000019149774308,-0.0016607680777602
-0.0000035635614293,-0.0015920096381626
-0.0000051841165409,-0.0016058419985522
-0.0000068063528816,-0.0016528672825374
-0.0000084142100896,-0.0015829938649073
-0.0000100019995444,-0.0015358555254917
-0.0000115677325616,-0.0015556097089339
-0.0000130444847933,-0.0014263795143506
-0.0000145142658786,-0.0014101017184935
-0.0000159547568719,-0.0013846127892229
-0.0000173594804389,-0.0013709479464112
-0.0000186842104197,-0.0012931334079590
-0.0000199811883990,-0.0012780154062167
-0.0000212554292495,-0.0012846272013966
-0.0000225073811427,-0.0012894553410180
-0.0000238135152952,-0.0012950447063619
-0.0000250779845274,-0.0012591471456517
-0.0000262999999452,-0.0011864562838023
-0.0000274871724251,-0.0012165457393421
-0.0000286779730244,-0.0011423121542439
-0.0000297872535049,-0.0011534365498895
-0.0000309224581051,-0.0011310793546719
-0.0000320509157874,-0.0011413717088666
-0.0000331466302277,-0.0011048560895932
-0.0000342397171466,-0.0010808156938167
-0.0000353131332473,-0.0010489000019491
-0.0000363684268839,-0.0010759065260463
-0.0000374131014497,-0.0010503692858215
-0.0000384129604386,-0.0009968197100395
-0.0000394033534635,-0.0009902176157536
-0.0000404087877287,-0.0009942817089493
-0.0000414425845774,-0.0010209150628418
-0.0000424438582966,-0.0010115504083702
-0.0000433349190402,-0.0008755449116928
-0.0000441859807251,-0.0008002920319901
-0.0000449810434887,-0.0007985186120112
-0.0000457422863571,-0.0007138382610453
-0.0000464078969129,-0.0006212062483493
-0.0000470307390744,-0.0005805514873641
-0.0000475944448352,-0.0005583787498974
-0.0000481554730761,-0.0005762031269261
-0.0000487413573376,-0.0005738165759584
-0.0000493400235385,-0.0006081883253383
-0.0000498818761365,-0.0005421895405581
-0.0000503754094356,-0.0004377334826923
-0.0000508013988764,-0.0004696404458898
-0.0000512471353764,-0.0003833764631057
-0.0000516049775501,-0.0003391726843104
-0.0000519797531697,-0.0003342435826371
-0.0000522772994903,-0.0002810110472950
-0.0000526141633495,-0.0003164078623787
-0.0000529106137229,-0.0003638648907730
-0.0000532790120762,-0.0003057223077516
-0.0000536073281770,-0.0002664535118648
-0.0000538687275460,-0.0002623195894011
-0.0000541070363236,-0.0002060519230720
-0.0000542723801157,-0.0001470551882941
-0.0000543564214974,-0.0000577479088344
-0.0000544191320903,-0.0000704351470930
-0.0000544372227168,-0.0000052262643481
-0.0000544527998588,-0.0000090199474305
-0.0000544605921516,0.0000091909123638
-0.0000544744732903,-0.0000365853615752
-0.0000545035240795,0.0000405686519795
-0.0000544724457796,0.0000403760664757
-0.0000544514730328,0.0000511993027539
-0.0000543614037223,0.0001164481316349
-0.0000542265719322,0.0001365099419119
-0.0000540541116507,0.0002041866064483
-0.0000538641433952,0.0002075424410439
-0.0000536661918139,0.0002301913865643
-0.0000534423106035,0.0001895221296325
-0.0000532227530219,0.0002211570490254
-0.0000529501832506,0.0003331045909251
-0.0000526349652436,0.0003027072932994
