r_phase, v_phase
0.0001019040660111,0.0019306886215411
0.0001038225840469,0.0019348919011530
0.0001057708460487,0.0018482184014604
0.0001075803195748,0.0017265896852768
0.0001092399180082,0.0016083811781402
0.0001107769423090,0.0015003144463752
0.0001122701150044,0.0014201137918538
0.0001135925199331,0.0011862383477411
0.0001147376197091,0.0011209383671505
0.0001158889894640,0.0011667658764084
0.0001169762120241,0.0010141071666478
0.0001179596303947,0.0008902765714623
0.0001187836022141,0.0007634049861958
0.0001195312185779,0.0007781741768481
0.0001202407562355,0.0006802679275282
0.0001208878948233,0.0005824356301953
0.0001215330397974,0.0005729883037492
0.0001220960426613,0.0005220131563488
0.0001224810933933,0.0003203005440318
0.0001228049555686,0.0002849904027976
0.0001229919192209,0.0001494201106713
0.0001231045524963,0.0000997179925362
0.0001231235211885,-0.0000601401631767
0.0001229558859586,-0.0002360379050305
0.0001227047055943,-0.0002618532720743
0.0001224595629119,-0.0002110670675095
0.0001222644397970,-0.0002066643691540
0.0001220580991423,-0.0002159842949777
0.0001218077915408,-0.0002955281560386
0.0001214952255521,-0.0002516823540172
0.0001211912807871,-0.0003002677822740
0.0001208158666035,-0.0004738776144930
0.0001204393465369,-0.0004694950780898
0.0001199403666284,-0.0004876860520792
0.0001194226724553,-0.0005395133302844
0.0001188361545312,-0.0005581521242636
0.0001182858080713,-0.0005592552059358
0.0001176875200236,-0.0005833855304844
0.0001170804870176,-0.0006043474724215
0.0001164979215577,-0.0006766000554847
0.0001157552408336,-0.0006413726004432
0.0001151164094413,-0.0005696342877661
0.0001145801760366,-0.0005156959957176
0.0001139900013876,-0.0006625946152738
0.0001133945610097,-0.0006077744641383
0.0001128006823215,-0.0005643796038214
0.0001122530558351,-0.0005083872894955
0.0001117718226048,-0.0005056926279359
0.0001112220483051,-0.0005192310441419
0.0001108367137562,-0.0004006589329319
0.0001104740754830,-0.0003660475384483
0.0001101115740004,-0.0003858936146380
0.0001096641474967,-0.0004441923683743
0.0001091687216606,-0.0005317274983260
0.0001086121825358,-0.0005591876786432
0.0001080400466496,-0.0006773535348127
0.0001073853857772,-0.0006394046185431
0.0001067249408985,-0.0006799608327397
0.0001060218083914,-0.0008066982469696
0.0001051728775727,-0.0009075631030860
0.0001043285539309,-0.0009113140343260
0.0001033721577194,-0.0009420784594111
0.0001025586370675,-0.0007939951655425
0.0001017456698330,-0.0007837784319294
0.0001009986282868,-0.0007223947338069
0.0001002165645626,-0.0008169978632135
0.0000993661134385,-0.0008446803823218
0.0000985588380655,-0.0008126425626569
0.0000977285796944,-0.0008515018624553
0.0000968098219431,-0.0009883658669436
0.0000958312381937,-0.0010655142936745
0.0000947700113441,-0.0010901970051329
0.0000936530953762,-0.0011182895564093
0.0000925110743829,-0.0011716288648660
0.0000913046629095,-0.0012588262193059
0.0000900798199600,-0.0011767210692925
0.0000888685160057,-0.0012390219105840
0.0000876019160109,-0.0012287192429622
0.0000863334381519,-0.0012367215959967
0.0000851936504537,-0.0011113772821671
0.0000840923632965,-0.0010702550908952
0.0000829603035711,-0.0011432715082972
0.0000818813640376,-0.0011448459820440
0.0000807426179460,-0.0011814675770505
0.0000795445171747,-0.0012462004596346
0.0000783625112056,-0.0011864395743544
